DIST,FR,V,CONC.,D
15,1,23,18,534.2
15,1,23,19,555.1
15,1,23,20,576
15,1,23,21,596.9
15,1,23,22,617.8
15,1,23,23,638.7
15,1,23,24,659.6
15,1,23,25,680.5
15,1,23,26,701.4
15,1,23,27,722.3
15,1,23,28,743.2
15,1,23,29,764.1
15,1,23,30,785
15,1,24,15,471
15,1,24,16,491.9
15,1,24,17,512.8
15,1,24,18,533.7
15,1,24,19,554.6
15,1,24,20,575.5
15,1,24,21,596.4
15,1,24,22,617.3
15,1,24,23,638.2
15,1,24,24,659.1
15,1,24,25,680
15,1,24,26,700.9
15,1,24,27,721.8
15,1,24,28,742.7
15,1,24,29,763.6
15,1,24,30,784.5
15,1,25,15,470.5
15,1,25,16,491.4
15,1,25,17,512.3
15,1,25,18,533.2
15,1,25,19,554.1
15,1,25,20,575
15,1,25,21,595.9
15,1,25,22,616.8
15,1,25,23,637.7
15,1,25,24,658.6
15,1,25,25,679.5
15,1,25,26,700.4
15,1,25,27,721.3
15,1,25,28,742.2
15,1,25,29,763.1
15,1,25,30,784
17,0.2,15,15,192.5
17,0.2,15,16,213.4
17,0.2,15,17,234.3
17,0.2,15,18,255.2
17,0.2,15,19,276.1
17,0.2,15,20,297
17,0.2,15,21,317.9
17,0.2,15,22,338.8
17,0.2,15,23,359.7
17,0.2,15,24,380.6
17,0.2,15,25,401.5
17,0.2,15,26,422.4
17,0.2,15,27,443.3
17,0.2,15,28,464.2
17,0.2,15,29,485.1
17,0.2,15,30,506
17,0.2,16,15,192
17,0.2,16,16,212.9
17,0.2,16,17,233.8
17,0.2,16,18,254.7
17,0.2,16,19,275.6
17,0.2,16,20,296.5
17,0.2,16,21,317.4
17,0.2,16,22,338.3
17,0.2,16,23,359.2
17,0.2,16,24,380.1
17,0.2,16,25,401
17,0.2,16,26,421.9
17,0.2,16,27,442.8
17,0.2,16,28,463.7
17,0.2,16,29,484.6
17,0.2,16,30,505.5
17,0.2,17,15,191.5
17,0.2,17,16,212.4
17,0.2,17,17,233.3
17,0.2,17,18,254.2
17,0.2,17,19,275.1
17,0.2,17,20,296
17,0.2,17,21,316.9
17,0.2,17,22,337.8
17,0.2,17,23,358.7
17,0.2,17,24,379.6
17,0.2,17,25,400.5
17,0.2,17,26,421.4
17,0.2,17,27,442.3
17,0.2,17,28,463.2
17,0.2,17,29,484.1
17,0.2,17,30,505
17,0.2,18,15,191
17,0.2,18,16,211.9
17,0.2,18,17,232.8
17,0.2,18,18,253.7
17,0.2,18,19,274.6
17,0.2,18,20,295.5
17,0.2,18,21,316.4
17,0.2,18,22,337.3
17,0.2,18,23,358.2
17,0.2,18,24,379.1
17,0.2,18,25,400
17,0.2,18,26,420.9
17,0.2,18,27,441.8
17,0.2,18,28,462.7
17,0.2,18,29,483.6
17,0.2,18,30,504.5
17,0.2,19,15,190.5
17,0.2,19,16,211.4
17,0.2,19,17,232.3
17,0.2,19,18,253.2
17,0.2,19,19,274.1
17,0.2,19,20,295
17,0.2,19,21,315.9
17,0.2,19,22,336.8
17,0.2,19,23,357.7
17,0.2,19,24,378.6
17,0.2,19,25,399.5
17,0.2,19,26,420.4
17,0.2,19,27,441.3
17,0.2,19,28,462.2
17,0.2,19,29,483.1
17,0.2,19,30,504
17,0.2,20,15,190
17,0.2,20,16,210.9
17,0.2,20,17,231.8
17,0.2,20,18,252.7
17,0.2,20,19,273.6
17,0.2,20,20,294.5
17,0.2,20,21,315.4
17,0.2,20,22,336.3
17,0.2,20,23,357.2
17,0.2,20,24,378.1
17,0.2,20,25,399
17,0.2,20,26,419.9
17,0.2,20,27,440.8
17,0.2,20,28,461.7
17,0.2,20,29,482.6
17,0.2,20,30,503.5
17,0.2,21,15,189.5
17,0.2,21,16,210.4
17,0.2,21,17,231.3
17,0.2,21,18,252.2
17,0.2,21,19,273.1
17,0.2,21,20,294
17,0.2,21,21,314.9
17,0.2,21,22,335.8
17,0.2,21,23,356.7
17,0.2,21,24,377.6
17,0.2,21,25,398.5
17,0.2,21,26,419.4
17,0.2,21,27,440.3
17,0.2,21,28,461.2
17,0.2,21,29,482.1
17,0.2,21,30,503
17,0.2,22,15,189
17,0.2,22,16,209.9
17,0.2,22,17,230.8
17,0.2,22,18,251.7
17,0.2,22,19,272.6
17,0.2,22,20,293.5
17,0.2,22,21,314.4
17,0.2,22,22,335.3
17,0.2,22,23,356.2
17,0.2,22,24,377.1
17,0.2,22,25,398
17,0.2,22,26,418.9
17,0.2,22,27,439.8
17,0.2,22,28,460.7
17,0.2,22,29,481.6
17,0.2,22,30,502.5
17,0.2,23,15,188.5
17,0.2,23,16,209.4
17,0.2,23,17,230.3
17,0.2,23,18,251.2
17,0.2,23,19,272.1
17,0.2,23,20,293
17,0.2,23,21,313.9
17,0.2,23,22,334.8
17,0.2,23,23,355.7
17,0.2,23,24,376.6
17,0.2,23,25,397.5
17,0.2,23,26,418.4
17,0.2,23,27,439.3
17,0.2,23,28,460.2
17,0.2,23,29,481.1
17,0.2,23,30,502
17,0.2,24,15,188
17,0.2,24,16,208.9
17,0.2,24,17,229.8
17,0.2,24,18,250.7
17,0.2,24,19,271.6
17,0.2,24,20,292.5
17,0.2,24,21,313.4
17,0.2,24,22,334.3
17,0.2,24,23,355.2
17,0.2,24,24,376.1
17,0.2,24,25,397
17,0.2,24,26,417.9
17,0.2,24,27,438.8
17,0.2,24,28,459.7
17,0.2,24,29,480.6
17,0.2,24,30,501.5
17,0.2,25,15,187.5
17,0.2,25,16,208.4
17,0.2,25,17,229.3
17,0.2,25,18,250.2
17,0.2,25,19,271.1
17,0.2,25,20,292
17,0.2,25,21,312.9
17,0.2,25,22,333.8
17,0.2,25,23,354.7
17,0.2,25,24,375.6
17,0.2,25,25,396.5
17,0.2,25,26,417.4
17,0.2,25,27,438.3
17,0.2,25,28,459.2
17,0.2,25,29,480.1
17,0.2,25,30,501
17,0.5,15,15,233.3
17,0.5,15,16,254.2
17,0.5,15,17,275.1
17,0.5,15,18,296
17,0.5,15,19,316.9
17,0.5,15,20,337.8
17,0.5,15,21,358.7
17,0.5,15,22,379.6
17,0.5,15,23,400.5
17,0.5,15,24,421.4
17,0.5,15,25,442.3
17,0.5,15,26,463.2
17,0.5,15,27,484.1
17,0.5,15,28,505
17,0.5,15,29,525.9
17,0.5,15,30,546.8
17,0.5,16,15,232.8
17,0.5,16,16,253.7
17,0.5,16,17,274.6
17,0.5,16,18,295.5
17,0.5,16,19,316.4
17,0.5,16,20,337.3
17,0.5,16,21,358.2
17,0.5,16,22,379.1
17,0.5,16,23,400
17,0.5,16,24,420.9
17,0.5,16,25,441.8
17,0.5,16,26,462.7
17,0.5,16,27,483.6
17,0.5,16,28,504.5
17,0.5,16,29,525.4
17,0.5,16,30,546.3
17,0.5,17,15,232.3
17,0.5,17,16,253.2
17,0.5,17,17,274.1
17,0.5,17,18,295
17,0.5,17,19,315.9
17,0.5,17,20,336.8
17,0.5,17,21,357.7
17,0.5,17,22,378.6
17,0.5,17,23,399.5
17,0.5,17,24,420.4
17,0.5,17,25,441.3
17,0.5,17,26,462.2
17,0.5,17,27,483.1
17,0.5,17,28,504
17,0.5,17,29,524.9
17,0.5,17,30,545.8
17,0.5,18,15,231.8
17,0.5,18,16,252.7
17,0.5,18,17,273.6
17,0.5,18,18,294.5
17,0.5,18,19,315.4
17,0.5,18,20,336.3
17,0.5,18,21,357.2
17,0.5,18,22,378.1
17,0.5,18,23,399
17,0.5,18,24,419.9
17,0.5,18,25,440.8
17,0.5,18,26,461.7
17,0.5,18,27,482.6
17,0.5,18,28,503.5
17,0.5,18,29,524.4
17,0.5,18,30,545.3
17,0.5,19,15,231.3
17,0.5,19,16,252.2
17,0.5,19,17,273.1
17,0.5,19,18,294
17,0.5,19,19,314.9
17,0.5,19,20,335.8
17,0.5,19,21,356.7
17,0.5,19,22,377.6
17,0.5,19,23,398.5
17,0.5,19,24,419.4
17,0.5,19,25,440.3
17,0.5,19,26,461.2
17,0.5,19,27,482.1
17,0.5,19,28,503
17,0.5,19,29,523.9
17,0.5,19,30,544.8
17,0.5,20,15,230.8
17,0.5,20,16,251.7
17,0.5,20,17,272.6
17,0.5,20,18,293.5
17,0.5,20,19,314.4
17,0.5,20,20,335.3
17,0.5,20,21,356.2
17,0.5,20,22,377.1
17,0.5,20,23,398
17,0.5,20,24,418.9
17,0.5,20,25,439.8
17,0.5,20,26,460.7
17,0.5,20,27,481.6
17,0.5,20,28,502.5
17,0.5,20,29,523.4
17,0.5,20,30,544.3
17,0.5,21,15,230.3
17,0.5,21,16,251.2
17,0.5,21,17,272.1
17,0.5,21,18,293
17,0.5,21,19,313.9
17,0.5,21,20,334.8
17,0.5,21,21,355.7
17,0.5,21,22,376.6
17,0.5,21,23,397.5
17,0.5,21,24,418.4
17,0.5,21,25,439.3
17,0.5,21,26,460.2
17,0.5,21,27,481.1
17,0.5,21,28,502
17,0.5,21,29,522.9
17,0.5,21,30,543.8
17,0.5,22,15,229.8
17,0.5,22,16,250.7
17,0.5,22,17,271.6
17,0.5,22,18,292.5
17,0.5,22,19,313.4
17,0.5,22,20,334.3
17,0.5,22,21,355.2
17,0.5,22,22,376.1
17,0.5,22,23,397
17,0.5,22,24,417.9
17,0.5,22,25,438.8
17,0.5,22,26,459.7
17,0.5,22,27,480.6
17,0.5,22,28,501.5
17,0.5,22,29,522.4
17,0.5,22,30,543.3
17,0.5,23,15,229.3
17,0.5,23,16,250.2
17,0.5,23,17,271.1
17,0.5,23,18,292
17,0.5,23,19,312.9
17,0.5,23,20,333.8
17,0.5,23,21,354.7
17,0.5,23,22,375.6
17,0.5,23,23,396.5
17,0.5,23,24,417.4
17,0.5,23,25,438.3
17,0.5,23,26,459.2
17,0.5,23,27,480.1
17,0.5,23,28,501
17,0.5,23,29,521.9
17,0.5,23,30,542.8
17,0.5,24,15,228.8
17,0.5,24,16,249.7
17,0.5,24,17,270.6
17,0.5,24,18,291.5
17,0.5,24,19,312.4
17,0.5,24,20,333.3
17,0.5,24,21,354.2
17,0.5,24,22,375.1
17,0.5,24,23,396
17,0.5,24,24,416.9
17,0.5,24,25,437.8
17,0.5,24,26,458.7
17,0.5,24,27,479.6
17,0.5,24,28,500.5
17,0.5,24,29,521.4
17,0.5,24,30,542.3
17,0.5,25,15,228.3
17,0.5,25,16,249.2
17,0.5,25,17,270.1
17,0.5,25,18,291
17,0.5,25,19,311.9
17,0.5,25,20,332.8
17,0.5,25,21,353.7
17,0.5,25,22,374.6
17,0.5,25,23,395.5
17,0.5,25,24,416.4
17,0.5,25,25,437.3
17,0.5,25,26,458.2
17,0.5,25,27,479.1
17,0.5,25,28,500
17,0.5,25,29,520.9
17,0.5,25,30,541.8
17,0.7,15,15,260.5
17,0.7,15,16,281.4
17,0.7,15,17,302.3
17,0.7,15,18,323.2
17,0.7,15,19,344.1
17,0.7,15,20,365
17,0.7,15,21,385.9
17,0.7,15,22,406.8
17,0.7,15,23,427.7
17,0.7,15,24,448.6
17,0.7,15,25,469.5
17,0.7,15,26,490.4
17,0.7,15,27,511.3
17,0.7,15,28,532.2
17,0.7,15,29,553.1
17,0.7,15,30,574
17,0.7,16,15,260
17,0.7,16,16,280.9
17,0.7,16,17,301.8
17,0.7,16,18,322.7
17,0.7,16,19,343.6
17,0.7,16,20,364.5
17,0.7,16,21,385.4
17,0.7,16,22,406.3
17,0.7,16,23,427.2
17,0.7,16,24,448.1
17,0.7,16,25,469
17,0.7,16,26,489.9
17,0.7,16,27,510.8
17,0.7,16,28,531.7
17,0.7,16,29,552.6
17,0.7,16,30,573.5
17,0.7,17,15,259.5
17,0.7,17,16,280.4
17,0.7,17,17,301.3
17,0.7,17,18,322.2
17,0.7,17,19,343.1
17,0.7,17,20,364
17,0.7,17,21,384.9
17,0.7,17,22,405.8
17,0.7,17,23,426.7
17,0.7,17,24,447.6
17,0.7,17,25,468.5
17,0.7,17,26,489.4
17,0.7,17,27,510.3
17,0.7,17,28,531.2
17,0.7,17,29,552.1
17,0.7,17,30,573
17,0.7,18,15,259
17,0.7,18,16,279.9
17,0.7,18,17,300.8
17,0.7,18,18,321.7
17,0.7,18,19,342.6
17,0.7,18,20,363.5
17,0.7,18,21,384.4
17,0.7,18,22,405.3
17,0.7,18,23,426.2
17,0.7,18,24,447.1
17,0.7,18,25,468
17,0.7,18,26,488.9
17,0.7,18,27,509.8
17,0.7,18,28,530.7
17,0.7,18,29,551.6
17,0.7,18,30,572.5
17,0.7,19,15,258.5
17,0.7,19,16,279.4
17,0.7,19,17,300.3
17,0.7,19,18,321.2
17,0.7,19,19,342.1
17,0.7,19,20,363
17,0.7,19,21,383.9
17,0.7,19,22,404.8
17,0.7,19,23,425.7
17,0.7,19,24,446.6
17,0.7,19,25,467.5
17,0.7,19,26,488.4
17,0.7,19,27,509.3
17,0.7,19,28,530.2
17,0.7,19,29,551.1
17,0.7,19,30,572
17,0.7,20,15,258
17,0.7,20,16,278.9
17,0.7,20,17,299.8
17,0.7,20,18,320.7
17,0.7,20,19,341.6
17,0.7,20,20,362.5
17,0.7,20,21,383.4
17,0.7,20,22,404.3
17,0.7,20,23,425.2
17,0.7,20,24,446.1
17,0.7,20,25,467
17,0.7,20,26,487.9
17,0.7,20,27,508.8
17,0.7,20,28,529.7
17,0.7,20,29,550.6
17,0.7,20,30,571.5
17,0.7,21,15,257.5
17,0.7,21,16,278.4
17,0.7,21,17,299.3
17,0.7,21,18,320.2
17,0.7,21,19,341.1
17,0.7,21,20,362
17,0.7,21,21,382.9
17,0.7,21,22,403.8
17,0.7,21,23,424.7
17,0.7,21,24,445.6
17,0.7,21,25,466.5
17,0.7,21,26,487.4
17,0.7,21,27,508.3
17,0.7,21,28,529.2
17,0.7,21,29,550.1
17,0.7,21,30,571
17,0.7,22,15,257
17,0.7,22,16,277.9
17,0.7,22,17,298.8
17,0.7,22,18,319.7
17,0.7,22,19,340.6
17,0.7,22,20,361.5
17,0.7,22,21,382.4
17,0.7,22,22,403.3
17,0.7,22,23,424.2
17,0.7,22,24,445.1
17,0.7,22,25,466
17,0.7,22,26,486.9
17,0.7,22,27,507.8
17,0.7,22,28,528.7
17,0.7,22,29,549.6
17,0.7,22,30,570.5
17,0.7,23,15,256.5
17,0.7,23,16,277.4
17,0.7,23,17,298.3
17,0.7,23,18,319.2
17,0.7,23,19,340.1
17,0.7,23,20,361
17,0.7,23,21,381.9
17,0.7,23,22,402.8
17,0.7,23,23,423.7
17,0.7,23,24,444.6
17,0.7,23,25,465.5
17,0.7,23,26,486.4
17,0.7,23,27,507.3
17,0.7,23,28,528.2
17,0.7,23,29,549.1
17,0.7,23,30,570
17,0.7,24,15,256
17,0.7,24,16,276.9
17,0.7,24,17,297.8
17,0.7,24,18,318.7
17,0.7,24,19,339.6
17,0.7,24,20,360.5
17,0.7,24,21,381.4
17,0.7,24,22,402.3
17,0.7,24,23,423.2
17,0.7,24,24,444.1
17,0.7,24,25,465
17,0.7,24,26,485.9
17,0.7,24,27,506.8
17,0.7,24,28,527.7
17,0.7,24,29,548.6
17,0.7,24,30,569.5
17,0.7,25,15,255.5
17,0.7,25,16,276.4
17,0.7,25,17,297.3
17,0.7,25,18,318.2
17,0.7,25,19,339.1
17,0.7,25,20,360
17,0.7,25,21,380.9
17,0.7,25,22,401.8
17,0.7,25,23,422.7
17,0.7,25,24,443.6
17,0.7,25,25,464.5
17,0.7,25,26,485.4
17,0.7,25,27,506.3
17,0.7,25,28,527.2
17,0.7,25,29,548.1
17,0.7,25,30,569
17,1,15,15,301.3
17,1,15,16,322.2
17,1,15,17,343.1
17,1,15,18,364
17,1,15,19,384.9
17,1,15,20,405.8
17,1,15,21,426.7
17,1,15,22,447.6
17,1,15,23,468.5
17,1,15,24,489.4
17,1,15,25,510.3
17,1,15,26,531.2
17,1,15,27,552.1
17,1,15,28,573
17,1,15,29,593.9
17,1,15,30,614.8
17,1,16,15,300.8
17,1,16,16,321.7
17,1,16,17,342.6
17,1,16,18,363.5
17,1,16,19,384.4
17,1,16,20,405.3
17,1,16,21,426.2
17,1,16,22,447.1
17,1,16,23,468
17,1,16,24,488.9
17,1,16,25,509.8
17,1,16,26,530.7
17,1,16,27,551.6
17,1,16,28,572.5
17,1,16,29,593.4
17,1,16,30,614.3
17,1,17,15,300.3
17,1,17,16,321.2
17,1,17,17,342.1
17,1,17,18,363
17,1,17,19,383.9
17,1,17,20,404.8
17,1,17,21,425.7
17,1,17,22,446.6
17,1,17,23,467.5
17,1,17,24,488.4
17,1,17,25,509.3
17,1,17,26,530.2
17,1,17,27,551.1
17,1,17,28,572
17,1,17,29,592.9
17,1,17,30,613.8
17,1,18,15,299.8
17,1,18,16,320.7
17,1,18,17,341.6
17,1,18,18,362.5
17,1,18,19,383.4
17,1,18,20,404.3
17,1,18,21,425.2
17,1,18,22,446.1
17,1,18,23,467
17,1,18,24,487.9
17,1,18,25,508.8
17,1,18,26,529.7
17,1,18,27,550.6
17,1,18,28,571.5
17,1,18,29,592.4
17,1,18,30,613.3
17,1,19,15,299.3
17,1,19,16,320.2
17,1,19,17,341.1
17,1,19,18,362
17,1,19,19,382.9
17,1,19,20,403.8
17,1,19,21,424.7
17,1,19,22,445.6
17,1,19,23,466.5
17,1,19,24,487.4
17,1,19,25,508.3
17,1,19,26,529.2
17,1,19,27,550.1
17,1,19,28,571
17,1,19,29,591.9
17,1,19,30,612.8
17,1,20,15,298.8
17,1,20,16,319.7
17,1,20,17,340.6
17,1,20,18,361.5
17,1,20,19,382.4
17,1,20,20,403.3
17,1,20,21,424.2
17,1,20,22,445.1
17,1,20,23,466
17,1,20,24,486.9
17,1,20,25,507.8
17,1,20,26,528.7
17,1,20,27,549.6
17,1,20,28,570.5
17,1,20,29,591.4
17,1,20,30,612.3
17,1,21,15,298.3
17,1,21,16,319.2
17,1,21,17,340.1
17,1,21,18,361
17,1,21,19,381.9
17,1,21,20,402.8
17,1,21,21,423.7
17,1,21,22,444.6
17,1,21,23,465.5
17,1,21,24,486.4
17,1,21,25,507.3
17,1,21,26,528.2
17,1,21,27,549.1
17,1,21,28,570
17,1,21,29,590.9
17,1,21,30,611.8
17,1,22,15,297.8
17,1,22,16,318.7
17,1,22,17,339.6
17,1,22,18,360.5
17,1,22,19,381.4
17,1,22,20,402.3
17,1,22,21,423.2
17,1,22,22,444.1
17,1,22,23,465
17,1,22,24,485.9
17,1,22,25,506.8
17,1,22,26,527.7
17,1,22,27,548.6
17,1,22,28,569.5
17,1,22,29,590.4
17,1,22,30,611.3
17,1,23,15,297.3
17,1,23,16,318.2
17,1,23,17,339.1
17,1,23,18,360
17,1,23,19,380.9
17,1,23,20,401.8
17,1,23,21,422.7
17,1,23,22,443.6
17,1,23,23,464.5
17,1,23,24,485.4
17,1,23,25,506.3
17,1,23,26,527.2
17,1,23,27,548.1
17,1,23,28,569
17,1,23,29,589.9
17,1,23,30,610.8
17,1,24,15,296.8
17,1,24,16,317.7
17,1,24,17,338.6
17,1,24,18,359.5
17,1,24,19,380.4
17,1,24,20,401.3
17,1,24,21,422.2
17,1,24,22,443.1
17,1,24,23,464
17,1,24,24,484.9
17,1,24,25,505.8
17,1,24,26,526.7
17,1,24,27,547.6
17,1,24,28,568.5
17,1,24,29,589.4
17,1,24,30,610.3
17,1,25,15,296.3
17,1,25,16,317.2
17,1,25,17,338.1
17,1,25,18,359
17,1,25,19,379.9
17,1,25,20,400.8
17,1,25,21,421.7
17,1,25,22,442.6
17,1,25,23,463.5
17,1,25,24,484.4
17,1,25,25,505.3
17,1,25,26,526.2
17,1,25,27,547.1
17,1,25,28,568
17,1,25,29,588.9
17,1,25,30,609.8
20,0.2,15,15,-68.8
20,0.2,15,16,-47.9
20,0.2,15,17,-27
20,0.2,15,18,-6.1
20,0.2,15,19,14.8
20,0.2,15,20,35.7
20,0.2,15,21,56.6
20,0.2,15,22,77.5
20,0.2,15,23,98.4
20,0.2,15,24,119.3
20,0.2,15,25,140.2
20,0.2,15,26,161.1
20,0.2,15,27,182
20,0.2,15,28,202.9
20,0.2,15,29,223.8
20,0.2,15,30,244.7
20,0.2,16,15,-69.3
20,0.2,16,16,-48.4
20,0.2,16,17,-27.5
20,0.2,16,18,-6.6
20,0.2,16,19,14.3
20,0.2,16,20,35.2
20,0.2,16,21,56.1
20,0.2,16,22,77
20,0.2,16,23,97.9
20,0.2,16,24,118.8
20,0.2,16,25,139.7
20,0.2,16,26,160.6
20,0.2,16,27,181.5
20,0.2,16,28,202.4
20,0.2,16,29,223.3
20,0.2,16,30,244.2
20,0.2,17,15,-69.8
20,0.2,17,16,-48.9
20,0.2,17,17,-28
20,0.2,17,18,-7.1
20,0.2,17,19,13.8
20,0.2,17,20,34.7
20,0.2,17,21,55.6
20,0.2,17,22,76.5
20,0.2,17,23,97.4
20,0.2,17,24,118.3
20,0.2,17,25,139.2
20,0.2,17,26,160.1
20,0.2,17,27,181
20,0.2,17,28,201.9
20,0.2,17,29,222.8
20,0.2,17,30,243.7
20,0.2,18,15,-70.3
20,0.2,18,16,-49.4
20,0.2,18,17,-28.5
20,0.2,18,18,-7.6
20,0.2,18,19,13.3
20,0.2,18,20,34.2
20,0.2,18,21,55.1
20,0.2,18,22,76
20,0.2,18,23,96.9
20,0.2,18,24,117.8
20,0.2,18,25,138.7
20,0.2,18,26,159.6
20,0.2,18,27,180.5
20,0.2,18,28,201.4
20,0.2,18,29,222.3
20,0.2,18,30,243.2
20,0.2,19,15,-70.8
20,0.2,19,16,-49.9
20,0.2,19,17,-29
20,0.2,19,18,-8.1
20,0.2,19,19,12.8
20,0.2,19,20,33.7
20,0.2,19,21,54.6
20,0.2,19,22,75.5
20,0.2,19,23,96.4
20,0.2,19,24,117.3
20,0.2,19,25,138.2
20,0.2,19,26,159.1
20,0.2,19,27,180
20,0.2,19,28,200.9
20,0.2,19,29,221.8
20,0.2,19,30,242.7
20,0.2,20,15,-71.3
20,0.2,20,16,-50.4
20,0.2,20,17,-29.5
20,0.2,20,18,-8.6
20,0.2,20,19,12.3
20,0.2,20,20,33.2
20,0.2,20,21,54.1
20,0.2,20,22,75
20,0.2,20,23,95.9
20,0.2,20,24,116.8
20,0.2,20,25,137.7
20,0.2,20,26,158.6
20,0.2,20,27,179.5
20,0.2,20,28,200.4
20,0.2,20,29,221.3
20,0.2,20,30,242.2
20,0.2,21,15,-71.8
20,0.2,21,16,-50.9
20,0.2,21,17,-30
20,0.2,21,18,-9.1
20,0.2,21,19,11.8
20,0.2,21,20,32.7
20,0.2,21,21,53.6
20,0.2,21,22,74.5
20,0.2,21,23,95.4
20,0.2,21,24,116.3
20,0.2,21,25,137.2
20,0.2,21,26,158.1
20,0.2,21,27,179
20,0.2,21,28,199.9
20,0.2,21,29,220.8
20,0.2,21,30,241.7
20,0.2,22,15,-72.3
20,0.2,22,16,-51.4
20,0.2,22,17,-30.5
20,0.2,22,18,-9.6
20,0.2,22,19,11.3
20,0.2,22,20,32.2
20,0.2,22,21,53.1
20,0.2,22,22,74
20,0.2,22,23,94.9
20,0.2,22,24,115.8
20,0.2,22,25,136.7
20,0.2,22,26,157.6
20,0.2,22,27,178.5
20,0.2,22,28,199.4
20,0.2,22,29,220.3
20,0.2,22,30,241.2
20,0.2,23,15,-72.8
20,0.2,23,16,-51.9
20,0.2,23,17,-31
20,0.2,23,18,-10.1
20,0.2,23,19,10.8
20,0.2,23,20,31.7
20,0.2,23,21,52.6
20,0.2,23,22,73.5
20,0.2,23,23,94.4
20,0.2,23,24,115.3
20,0.2,23,25,136.2
20,0.2,23,26,157.1
20,0.2,23,27,178
20,0.2,23,28,198.9
20,0.2,23,29,219.8
20,0.2,23,30,240.7
20,0.2,24,15,-73.3
20,0.2,24,16,-52.4
20,0.2,24,17,-31.5
20,0.2,24,18,-10.6
20,0.2,24,19,10.3
20,0.2,24,20,31.2
20,0.2,24,21,52.1
20,0.2,24,22,73
20,0.2,24,23,93.9
20,0.2,24,24,114.8
20,0.2,24,25,135.7
20,0.2,24,26,156.6
20,0.2,24,27,177.5
20,0.2,24,28,198.4
20,0.2,24,29,219.3
20,0.2,24,30,240.2
20,0.2,25,15,-73.8
20,0.2,25,16,-52.9
20,0.2,25,17,-32
20,0.2,25,18,-11.1
20,0.2,25,19,9.8
20,0.2,25,20,30.7
20,0.2,25,21,51.6
20,0.2,25,22,72.5
20,0.2,25,23,93.4
20,0.2,25,24,114.3
20,0.2,25,25,135.2
20,0.2,25,26,156.1
20,0.2,25,27,177
20,0.2,25,28,197.9
20,0.2,25,29,218.8
20,0.2,25,30,239.7
20,0.5,15,15,-28
20,0.5,15,16,-7.1
20,0.5,15,17,13.8
20,0.5,15,18,34.7
20,0.5,15,19,55.6
20,0.5,15,20,76.5
20,0.5,15,21,97.4
20,0.5,15,22,118.3
20,0.5,15,23,139.2
20,0.5,15,24,160.1
20,0.5,15,25,181
20,0.5,15,26,201.9
20,0.5,15,27,222.8
20,0.5,15,28,243.7
20,0.5,15,29,264.6
20,0.5,15,30,285.5
20,0.5,16,15,-28.5
20,0.5,16,16,-7.6
20,0.5,16,17,13.3
20,0.5,16,18,34.2
20,0.5,16,19,55.1
20,0.5,16,20,76
20,0.5,16,21,96.9
20,0.5,16,22,117.8
20,0.5,16,23,138.7
20,0.5,16,24,159.6
20,0.5,16,25,180.5
20,0.5,16,26,201.4
20,0.5,16,27,222.3
20,0.5,16,28,243.2
20,0.5,16,29,264.1
20,0.5,16,30,285
20,0.5,17,15,-29
20,0.5,17,16,-8.1
20,0.5,17,17,12.8
20,0.5,17,18,33.7
20,0.5,17,19,54.6
20,0.5,17,20,75.5
20,0.5,17,21,96.4
20,0.5,17,22,117.3
20,0.5,17,23,138.2
20,0.5,17,24,159.1
20,0.5,17,25,180
20,0.5,17,26,200.9
20,0.5,17,27,221.8
20,0.5,17,28,242.7
20,0.5,17,29,263.6
20,0.5,17,30,284.5
20,0.5,18,15,-29.5
20,0.5,18,16,-8.6
20,0.5,18,17,12.3
20,0.5,18,18,33.2
20,0.5,18,19,54.1
20,0.5,18,20,75
20,0.5,18,21,95.9
20,0.5,18,22,116.8
20,0.5,18,23,137.7
20,0.5,18,24,158.6
20,0.5,18,25,179.5
20,0.5,18,26,200.4
20,0.5,18,27,221.3
20,0.5,18,28,242.2
20,0.5,18,29,263.1
20,0.5,18,30,284
20,0.5,19,15,-30
20,0.5,19,16,-9.1
20,0.5,19,17,11.8
20,0.5,19,18,32.7
20,0.5,19,19,53.6
20,0.5,19,20,74.5
20,0.5,19,21,95.4
20,0.5,19,22,116.3
20,0.5,19,23,137.2
20,0.5,19,24,158.1
20,0.5,19,25,179
20,0.5,19,26,199.9
20,0.5,19,27,220.8
20,0.5,19,28,241.7
20,0.5,19,29,262.6
20,0.5,19,30,283.5
20,0.5,20,15,-30.5
20,0.5,20,16,-9.6
20,0.5,20,17,11.3
20,0.5,20,18,32.2
20,0.5,20,19,53.1
20,0.5,20,20,74
20,0.5,20,21,94.9
20,0.5,20,22,115.8
20,0.5,20,23,136.7
20,0.5,20,24,157.6
20,0.5,20,25,178.5
20,0.5,20,26,199.4
20,0.5,20,27,220.3
20,0.5,20,28,241.2
20,0.5,20,29,262.1
20,0.5,20,30,283
20,0.5,21,15,-31
20,0.5,21,16,-10.1
20,0.5,21,17,10.8
20,0.5,21,18,31.7
20,0.5,21,19,52.6
20,0.5,21,20,73.5
20,0.5,21,21,94.4
20,0.5,21,22,115.3
20,0.5,21,23,136.2
20,0.5,21,24,157.1
20,0.5,21,25,178
20,0.5,21,26,198.9
20,0.5,21,27,219.8
20,0.5,21,28,240.7
20,0.5,21,29,261.6
20,0.5,21,30,282.5
20,0.5,22,15,-31.5
20,0.5,22,16,-10.6
20,0.5,22,17,10.3
20,0.5,22,18,31.2
20,0.5,22,19,52.1
